,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,republican_pct,vote_color,PopDensity (pop/sq mi),%Democrat,%Republican,Abs_Difference,Political_Affiliation
17011,County,"Bureau County, Illinois",29.067,70.56,63.19300000000001,35.921,59.545,39.489,47.505,14.931,48.799,15.521,54.365,19.987,55.933,12.552,68.22800000000001,9.904,59.677,11.201,73.206,26.069000000000006,61.399,37.305,60.053,38.361,34.428000000000004,65.493,85.068,14.229,81.562,17.35,20.935,78.73100000000002,51.629,37.788,74.22399999999998,26.054,42.208,26.406,64.421,15.368,52.775,35.649,47.523,28.28,55.496,44.527,35.24800000000001,54.692,55.14100000000001,33.911,58.765,26.224,66.411,21.293000000000006,67.058,21.938,48.347,51.655,56.62600000000001,6.745,"Bureau, IL",873.3,True,32628.0,16571.0,1261.0,6029.0,9281.0,0.5601,red,37.36173136379252,36.382837487176396,56.00748295214532,19.62464546496892,Repub
17013,County,"Calhoun County, Illinois",28.347,71.267,61.12600000000001,38.824,59.076,40.296,44.253,16.17,44.205,17.544,50.552,22.003,52.267,13.718,65.59899999999999,11.145,57.74,12.384,70.762,28.51,58.86,40.109,63.519,34.952,38.044,61.504,84.404,15.081,79.821,19.33,21.735,78.03,46.351000000000006,42.072,70.773,29.565,38.309,30.596,61.67,17.608,49.41,38.94,43.416,30.734,50.955,49.041,34.165,57.011,52.934,37.26300000000001,55.382,29.884,63.082,25.142,64.567,24.848000000000006,46.618,53.382,54.915,7.2639999999999985,"Calhoun, IL",283.69,True,4739.0,2571.0,111.0,739.0,1721.0,0.6694,red,16.7048538898093,28.743679502139248,66.93893426682224,38.195254764683,Repub
17015,County,"Carroll County, Illinois",28.644,71.007,62.49,37.273,61.1,38.052,45.206,16.033,44.801,17.371,50.927,21.038,52.38,13.294,66.436,11.0,57.929,12.307,71.693,27.376,60.655,38.319,63.183,35.289,38.675,60.959,85.06700000000002,14.407,80.595,18.546,22.054,77.545,45.88399999999999,42.901,71.579,28.614,38.828,30.513,63.672,16.669,49.706,39.601,43.724,31.243,51.744,48.275,34.463,56.527,52.879,37.222,56.213,28.878,63.091,24.064,64.589,25.083,47.81800000000001,52.182,56.844,7.104,"Carroll, IL",465.77,True,14305.0,7445.0,564.0,2447.0,4434.0,0.5956,red,30.71258346394143,32.86769644056414,59.55674949630625,26.689053055742114,Repub
17017,County,"Cass County, Illinois",29.97,69.63,63.925,35.845,62.79600000000001,36.36,47.997,15.615,50.151,15.195,54.49800000000001,18.783,55.951,12.255999999999998,67.102,10.653,59.966,11.88,72.503,25.848000000000006,60.205,37.099,55.045,42.037,33.902,65.22399999999999,83.91,14.575,80.22399999999998,18.09,21.722,78.007,52.647,35.435,73.855,26.185,46.17100000000001,25.064,65.422,14.309,53.63800000000001,35.41,49.416,25.968000000000004,56.622,43.31800000000001,37.622,51.532,56.082,32.628,59.277,25.274,66.14,20.429,67.265,20.336,50.724,49.276,59.122,6.62,"Cass, IL",383.73,True,12147.0,5124.0,287.0,1621.0,3216.0,0.6276,red,31.65506997107341,31.635441061670573,62.76346604215457,31.128024980483996,Repub
17019,County,"Champaign County, Illinois",41.401,58.20399999999999,72.339,27.371,74.512,24.937,55.044,11.753,56.213,11.629,64.34899999999999,14.152,65.195,8.533999999999999,74.971,7.961,68.8,8.287,79.362,19.691,69.134,30.085,48.085,50.856,27.737,71.973,89.65299999999998,9.606,85.641,13.481,28.129,71.568,59.589,30.423,81.248,18.911,54.49100000000001,18.355,76.985,8.476,64.47399999999999,27.278,61.804,21.299,67.46,32.552,45.37600000000001,48.267,65.32600000000001,26.727,68.913,19.786,73.959,16.322,75.306,16.152,60.484,39.515,70.657,4.833,"Champaign, IL",997.53,True,209689.0,91628.0,8123.0,50137.0,33368.0,0.3642,blue,210.20821428929455,54.71799013402017,36.41681582049156,18.301174313528612,Demo
17021,County,"Christian County, Illinois",24.207,75.4,57.264,41.307,47.333,52.035,43.249,14.54,43.631,16.459,48.828,23.612,53.207,13.899,66.529,9.753,56.445,11.074000000000002,69.992,30.14,56.51,42.676,66.426,32.16,35.291,65.135,83.056,16.625,79.505,19.615,16.995,82.936,50.614,39.289,72.317,28.585,33.853,30.805,55.974,18.348,47.628,37.625,38.762,30.176,49.574,50.574,32.471,56.21100000000001,53.362,34.598,55.15,28.113000000000003,63.351000000000006,24.084,63.417,24.998,43.63,56.374,46.288,7.367000000000001,"Christian, IL",715.71,True,32304.0,15459.0,924.0,3992.0,10543.0,0.682,red,45.13559961436896,25.82314509347306,68.1997541884986,42.37660909502554,Repub
17023,County,"Clark County, Illinois",27.964,71.679,59.428,40.585,57.615,41.822,42.882,17.249000000000002,43.209,18.417,48.694,23.806,50.517,14.962,64.717,11.624,56.224,13.130999999999998,69.858,29.5,57.153,41.828,63.889,34.635,38.301,61.32,83.846,15.656,79.279,19.855,21.846,78.008,46.12300000000001,42.18600000000001,68.342,31.896,37.117,31.335,59.731,18.496,47.932,39.34,42.803,31.398000000000003,49.492,50.51600000000001,32.856,58.308,51.822,38.41,54.219,30.786,62.43899999999999,25.809,63.679,25.674,45.24800000000001,54.753,53.26,7.662000000000001,"Clark, IL",504.88,True,15441.0,7928.0,429.0,1877.0,5622.0,0.7091,red,30.583504991285057,23.675580221997983,70.91321897073662,47.23763874873864,Repub
17025,County,"Clay County, Illinois",26.983,72.649,56.284,43.956,54.455,44.98,41.022,18.799,41.287,20.177,46.107,25.77,47.683,16.594,61.386,13.031,53.843,14.845999999999998,67.333,32.092,54.782,44.054,65.538,32.963,40.582,58.73,82.119,17.467,77.595,21.509,20.964,78.911,44.629,43.746,66.157,34.111,35.014,34.913000000000004,57.229,21.734,45.226000000000006,42.401,40.179,34.145,46.565,53.412,31.232,59.70399999999999,49.032,41.423,51.736,33.977,59.31100000000001,29.109,60.548,28.948,42.965,57.035,50.968,8.39,"Clay, IL",469.84,True,13184.0,6350.0,309.0,1020.0,5021.0,0.7907,red,28.060616380044273,16.062992125984252,79.07086614173228,63.00787401574803,Repub
17027,County,"Clinton County, Illinois",28.94,70.717,58.787,41.276,58.86,40.422,44.119,17.749000000000006,46.573,18.086,52.208,22.287,52.201,14.759,64.988,11.862,57.128,13.705,70.062,29.226,57.681,40.839,59.603,38.951,37.288,61.922,83.805,15.514,79.709,19.173,22.397,77.393,49.771,39.042,69.34,30.764,39.837,29.077,63.76,17.816,48.956,39.335,46.25100000000001,31.281,51.562,48.37300000000001,33.444,57.26,51.562,38.742,55.598,30.592,63.815,24.245,64.692,24.32,46.494,53.507,56.194,7.814,"Clinton, IL",503.48,True,37562.0,17419.0,1062.0,3945.0,12412.0,0.7126,red,74.60475093350281,22.64768356392445,71.25552557552098,48.60784201159653,Repub
17029,County,"Coles County, Illinois",32.385,67.241,63.701,36.445,63.878,35.592,46.83600000000001,15.284,46.895,16.328,54.069,20.146,54.824,12.51,68.244,10.402,61.081,11.375,72.431,26.73,61.746,37.329,60.304,38.24800000000001,35.825,63.722,85.97200000000002,13.466,81.138,18.078,24.686,75.166,48.975,39.723,73.097,27.232,42.102,28.194000000000006,66.294,15.316,52.506,36.71,48.714,28.833,54.864,45.13,36.885,55.701,56.054,35.441,59.037,27.752,66.235,23.059,67.911,22.534,49.94600000000001,50.053,59.828,6.686,"Coles, IL",510.07,True,50621.0,21863.0,1551.0,7309.0,13003.0,0.5947,red,99.24324112376732,33.43091067099666,59.47491195169922,26.04400128070256,Repub
17031,County,"Cook County, Illinois",40.995,58.76600000000001,76.191,22.84,80.34899999999998,19.354,60.416,9.804,62.529,8.908999999999997,67.847,11.433,69.722,6.8279999999999985,77.40899999999998,6.68,70.819,6.765,81.977,17.094,70.711,28.979,46.234,52.974,24.791,74.867,90.042,9.306,86.449,12.775,27.112,72.64699999999998,66.37899999999999,24.894,83.55799999999998,16.636,61.46,13.556,79.58800000000002,6.9,66.997,23.92,61.49,17.913,71.157,28.672,52.486,38.767,71.34,19.572,73.82600000000002,14.691,78.422,11.013,80.618,10.161,64.584,35.416,72.542,3.914,"Cook, IL",1635.04,True,5150233.0,2158615.0,93382.0,1611946.0,453287.0,0.21,blue,3149.912540365985,74.67501152359267,20.998973879084506,53.67603764450817,Demo
17033,County,"Crawford County, Illinois",26.909,72.712,57.825,41.657,53.728,45.573,44.215,16.309,45.665,17.148,50.20399999999999,22.792,52.489,14.372,65.084,11.025,56.547,12.627,70.007,29.547,57.025,41.5,61.804,36.586,35.78800000000001,63.868,83.081,16.292,79.192,19.687,19.56,80.298,50.172,38.704,70.744,29.673,38.375,29.308000000000003,59.875,17.906,48.784,37.803,43.772,29.839,51.035,48.972,33.433,55.975,52.745,36.216,55.81,28.859,63.488,23.977,63.932,24.414,45.438,54.56399999999999,51.607,7.553,"Crawford, IL",445.74,True,18667.0,8728.0,459.0,1992.0,6277.0,0.7192,red,41.87867366626285,22.823098075160402,71.9179651695692,49.0948670944088,Repub
17035,County,"Cumberland County, Illinois",26.628,73.029,57.163,42.911,54.583,44.743,41.386,18.627,42.81,19.755,46.562,24.509,48.095,16.087,61.496,12.682,53.865,14.630999999999998,67.907,31.446,55.37600000000001,43.368,64.55,33.924,40.319,58.838,82.78,16.677,78.395,20.6,21.14,78.63600000000002,44.133,43.947,67.09,33.104,35.671,33.04,57.713,20.392,45.923,41.878,41.089,33.753,47.179,52.801,31.072,59.608,48.942,41.327,51.965,33.704,59.608,28.549,60.665,28.683000000000003,43.295,56.706,51.563,8.301,"Cumberland, IL",347.0,True,10766.0,5567.0,330.0,1031.0,4206.0,0.7555,red,31.025936599423627,18.519849110831686,75.55236213400394,57.03251302317226,Repub
17037,County,"DeKalb County, Illinois",35.385,64.263,67.652,31.871,68.383,29.911,51.843,13.817,52.556,13.915,58.394,16.139,59.223,10.222,70.969,9.131,64.563,10.143,76.08800000000002,22.943,65.90899999999999,32.916,55.065,43.453,31.83,67.821,87.685,11.548,83.706,15.284,25.129,74.35,55.869,34.146,76.623,23.34,49.464,21.217,72.29899999999998,11.630999999999998,57.978,32.198,57.177,25.026,61.537,38.464,39.687,51.777,59.541,30.71,64.006,22.918000000000006,69.652,18.666,71.319,17.855999999999995,55.16,44.84,64.83800000000001,5.849,"DeKalb, IL",634.97,True,104897.0,43600.0,4043.0,20466.0,19091.0,0.4379,blue,165.19993070538766,46.940366972477065,43.78669724770642,3.1536697247706442,Demo
17039,County,"De Witt County, Illinois",27.513,72.153,59.28,40.601,57.683,41.47,43.57100000000001,17.664,43.845,19.014,48.099,23.251,50.14100000000001,15.098,64.031,12.003,56.002,13.779000000000002,69.735,29.446,58.291,40.537,63.432,35.162,39.821,59.828,83.84299999999998,15.652,79.51899999999998,19.543,21.492,78.113,44.24800000000001,44.45,69.017,31.154,37.556,32.001999999999995,60.992,19.049,47.971,40.58,41.983,33.434,49.62,50.33600000000001,32.461,58.152,50.346,39.62,53.857,31.502,61.619,26.225,62.768,26.408,44.596,55.404,54.815,7.888,"De Witt, IL",405.15,True,15638.0,7543.0,556.0,1910.0,5077.0,0.6731,red,38.59805010489942,25.321490123293124,67.30743735914092,41.985947235847796,Repub
17041,County,"Douglas County, Illinois",30.324,69.247,60.935,39.392,60.772,38.804,44.331,16.324,44.57,17.38,51.331,21.738000000000003,52.838,13.616,65.732,11.277,58.651,12.333,70.113,29.08,58.581,40.202,61.715,36.67,36.709,62.573,84.20700000000002,15.183,79.143,19.993,22.964,77.03399999999998,47.743,40.149,70.648,29.768,40.526,29.859,63.1,16.845,50.637,37.613,45.463,29.079,52.639,47.313,36.014,55.894,54.808,36.14,56.859,29.115,64.101,24.729,65.803,23.856,48.121,51.879,55.929,7.17,"Douglas, IL",417.42,True,19465.0,8169.0,522.0,1949.0,5698.0,0.6975,red,46.6316899046524,23.85848941118864,69.751499571551,45.89301016036235,Repub
17043,County,"DuPage County, Illinois",38.522,61.272,71.311,28.309,73.28399999999998,26.28,56.997,12.361,58.664,12.685,64.211,13.864,63.058,8.865,76.11,8.055,69.264,8.884,76.938,22.042,69.087,30.311,52.20399999999999,47.302,30.414,68.768,89.56200000000003,9.888,84.374,14.723,27.019,72.433,56.256,33.493,78.508,21.569000000000006,52.023,20.642,78.105,9.52,59.379,31.444000000000006,61.01600000000001,24.058000000000003,66.238,33.85,42.784,49.199,62.56800000000001,28.518,66.905,20.842,73.991,15.514,75.632,15.265999999999998,56.584,43.415,66.123,5.322,"DuPage, IL",336.55,True,922921.0,428769.0,33732.0,228622.0,166415.0,0.3881,blue,2742.299806863765,53.320552558603815,38.81227420825666,14.508278350347155,Demo
17045,County,"Edgar County, Illinois",27.559,72.097,59.293,40.781,57.655,41.724,42.6,17.538,42.828,18.769,47.552,23.126,49.39,14.937,62.672,11.928,55.365,13.548,68.68,30.707,56.806,42.14,64.081,34.442,39.25,60.121,83.721,15.776,78.77199999999998,20.364,21.737,78.087,44.192,43.79600000000001,69.04899999999999,31.249,36.406,31.445,58.526,19.634,47.765,40.529,41.7,32.335,49.346,50.627,32.404,58.752,50.94600000000001,39.379,53.343,32.647,61.437,26.977,62.736,26.84,45.195,54.805,53.164,7.836,"Edgar, IL",624.18,True,17161.0,7873.0,435.0,1793.0,5645.0,0.7170000000000001,red,27.493671697266816,22.774037850882763,71.70074939667217,48.9267115457894,Repub
17047,County,"Edwards County, Illinois",26.188,73.471,54.539,45.914,52.75899999999999,46.757,39.925,19.558,39.858,21.483,44.825,26.713,46.125,17.438,60.722,13.5,53.041,15.585,66.333,33.11,54.035,44.839,67.347,31.209,42.496,56.867,82.225,17.445999999999998,77.21300000000002,21.962,21.177,78.712,41.24,46.90600000000001,64.336,35.966,33.055,36.689,56.299,22.799,43.692,43.752,38.557,35.976,44.6,55.355,30.085,61.224,47.56399999999999,43.31800000000001,50.265,35.656,58.084,30.474,59.382,30.227,41.449,58.551,50.277,8.847000000000003,"Edwards, IL",222.66,True,6395.0,3347.0,135.0,434.0,2778.0,0.83,red,28.72091978801761,12.966835972512698,82.9997012249776,70.0328652524649,Repub
17049,County,"Effingham County, Illinois",26.902,72.777,55.364,44.82899999999999,55.435,43.93600000000001,40.663,19.042,41.401,20.494,46.085,25.959,48.065,16.927,61.878,12.902,54.28100000000001,15.038,67.53699999999999,31.902,55.165,43.881,64.867,33.867,40.67,59.01,82.82600000000002,16.801,77.595,21.634,21.62,78.14399999999998,43.08,45.424,66.143,34.047,35.29,36.095,58.593,21.908,45.478,42.112,40.119,34.583,45.883,54.139,30.698,60.726000000000006,48.647,42.33600000000001,51.81100000000001,33.181999999999995,59.871,27.961,60.92100000000001,28.001,41.947,58.054,52.216,8.501,"Effingham, IL",479.9,True,34008.0,17609.0,891.0,3083.0,13635.0,0.7743,red,70.86476349239425,17.50809245272304,77.43199500255551,59.92390254983247,Repub
17051,County,"Fayette County, Illinois",25.531,74.098,56.843,43.338,55.712,43.494,41.847,18.171,41.95399999999999,19.462,46.382,23.946,48.18,15.611,60.997,12.774,53.535,14.61,67.6,31.556,55.135,43.529,64.539,33.829,40.939,58.367,81.756,17.732,77.331,21.637,19.6,80.15,43.3,44.674,67.035,33.115,35.795,32.389,57.202,20.731,46.178,41.762,39.447,33.153,47.778,52.13399999999999,32.294000000000004,57.244,49.407,39.54,52.11,32.058,59.7,27.175,60.994,26.917,43.56,56.441,51.175,8.169,"Fayette, IL",725.36,True,21336.0,9585.0,394.0,1819.0,7372.0,0.7691,red,29.414359766185065,18.977569118414188,76.91184141888368,57.934272300469495,Repub
17053,County,"Ford County, Illinois",28.79,70.836,59.207,40.979,57.99100000000001,41.483,43.31399999999999,17.209,43.842,18.293,49.698,23.052,51.00100000000001,14.7,64.445,11.738,56.912,13.193,69.63600000000001,29.687,57.587,41.219,62.984,35.516,38.111,61.308,83.79,15.677,79.096,20.026,22.305,77.601,46.299,41.88800000000001,69.296,31.024,38.307,31.431,61.279,18.419,48.64100000000001,39.4,43.973,31.22,50.338,49.631,33.57,57.76,52.19600000000001,38.407,54.977,30.84,62.537,25.959,63.86600000000001,25.659,45.927,54.073,54.506,7.651,"Ford, IL",486.42,True,12961.0,6396.0,502.0,1414.0,4480.0,0.7004,red,26.64569713416389,22.107567229518448,70.04377736085054,47.93621013133209,Repub
17055,County,"Franklin County, Illinois",28.516,71.124,59.542,40.477,58.934,40.287,43.775,17.73,44.915,18.301,50.06399999999999,22.669,50.962,14.81,64.067,11.924,56.361,13.625,70.19800000000001,28.938,57.958,40.562,61.276,37.134,37.846,61.382,83.679,15.608,79.493,19.392,22.025,77.767,46.727,41.433,69.214,30.917,39.26,30.59,61.642,18.445,48.782,39.368,44.933,31.274,50.82899999999999,49.129,32.943000000000005,57.683,51.161,38.857,54.665,30.812,62.413,25.32,63.539,25.346,46.018,53.983,54.975,7.733,"Franklin, IL",431.4,True,38469.0,18711.0,868.0,4727.0,13116.0,0.701,red,89.17246175243395,25.263214152103043,70.09780343113677,44.83458927903372,Repub
17057,County,"Fulton County, Illinois",28.092,71.562,63.214,36.019,60.235,38.575,46.95,15.358,46.861,16.55,52.572,20.332,53.971,12.764,66.983,10.449000000000002,58.497,11.817,72.592,26.446,61.592,37.376,62.01,36.411,37.622,62.152,85.131,14.262,81.253,17.722,20.715,78.725,47.697,41.795,73.167,26.983,39.797,28.122,63.304,16.059,50.76,38.211,44.635,30.212,53.412,46.62,34.707,54.982,53.277,35.577,56.831,27.674,64.392,22.716,65.418,23.225,47.886,52.115,56.822,6.8889999999999985,"Fulton, IL",882.59,True,34340.0,15797.0,1172.0,6133.0,8492.0,0.5376,red,38.90821332668622,38.823827308982715,53.75704247641957,14.933215167436856,Repub
17059,County,"Gallatin County, Illinois",26.982,72.665,59.044,40.764,57.113,42.01600000000001,43.427,17.91,44.955,18.32,49.43899999999999,22.966,50.63800000000001,15.108,63.378,12.056,55.348,13.913,70.10300000000001,29.056,57.082,41.26,61.503,36.838,37.995,61.239,83.09,16.144000000000002,79.267,19.508,20.673,79.07,46.81399999999999,41.25899999999999,68.893,31.191,38.723,30.505,60.28,18.971,48.06800000000001,39.751,43.66,31.589,50.103,49.854,32.166,57.57,50.221,38.987,53.75899999999999,30.996,61.69600000000001,25.341,62.585,25.666,45.162,54.839,53.415,7.859,"Gallatin, IL",328.41,True,4828.0,2707.0,108.0,657.0,1942.0,0.7174,red,14.701135775402696,24.270410048023642,71.7399335057259,47.46952345770226,Repub
17061,County,"Greene County, Illinois",26.904,72.73100000000002,58.762,41.355,57.256,42.03,42.718,17.913,43.445,18.837,48.54600000000001,23.381,49.846,15.174,62.831,12.372,55.135,14.092,69.29,29.88,56.615,41.95,63.38,35.005,39.54,59.703,83.008,16.385,78.605,20.363,20.955,78.82,44.846,42.994,68.01100000000001,32.12,37.723,31.784,59.772,19.323,47.395,40.678,42.265,32.061,48.853,51.091,32.372,57.926,50.191,39.478,53.057,31.832,60.809,26.609,62.105,26.461,44.855,55.145,53.351000000000006,7.903,"Greene, IL",546.34,True,12969.0,5585.0,235.0,1205.0,4145.0,0.7422,red,23.737965369550096,21.575649059982094,74.21665174574754,52.64100268576544,Repub
17063,County,"Grundy County, Illinois",28.293000000000006,71.4,61.452,37.908,59.383,39.417,45.864,16.605,45.944,17.64,50.79,21.326,51.754,13.882,65.149,11.157,57.06,12.898,71.795,27.222,60.273,38.708,60.903,37.658,38.377,61.485,84.309,15.128,80.764,18.206,21.391,77.98,45.557,43.613,71.358,28.641,38.874,30.271,62.168,17.212,49.557,39.597,44.41,31.754,52.056,47.973,33.588,56.089,51.69300000000001,37.477,55.855,29.043000000000006,63.20399999999999,23.637,64.078,24.367,46.85,53.151,56.949,7.334,"Grundy, IL",430.42,True,51054.0,23237.0,1718.0,8065.0,13454.0,0.579,red,118.61437665535988,34.70757843095063,57.89904032362181,23.191461892671178,Repub
17065,County,"Hamilton County, Illinois",28.853,70.757,58.114,42.338,57.365,42.272,42.151,17.416,42.227,18.811,48.107,23.645,50.627,15.029000000000002,64.351,11.945,56.355,13.36,68.839,30.525,57.037,41.789,63.33,35.256,38.367,60.966,83.738,15.781,78.612,20.554,22.656,77.388,44.639,43.13800000000001,68.304,32.143,37.997,32.358000000000004,61.117,18.958,48.312,39.531,42.831,31.507,49.70399999999999,50.236,33.239000000000004,58.86600000000001,52.232,38.928,54.676,31.472,62.402,26.698,63.88800000000001,26.018,45.077,54.923,53.98,7.84,"Hamilton, IL",435.84,True,8116.0,4166.0,158.0,802.0,3206.0,0.7696,red,18.62151248164464,19.251080172827653,76.95631301008162,57.70523283725396,Repub
17067,County,"Hancock County, Illinois",28.048,71.59100000000002,57.84,42.215,55.809,43.507,41.401,18.127,40.709,19.904,45.37300000000001,24.995,47.43,16.287,60.972,12.628,53.975,14.273,68.733,30.565,55.53100000000001,43.88,65.543,33.12,41.412,57.855,82.905,16.785999999999998,78.152,21.138,21.611,78.09,42.905,45.664,65.70100000000001,34.347,34.126999999999995,35.485,56.38,21.82,45.18,42.835,39.611,34.305,46.545,53.51300000000001,31.686,59.597,49.425,41.383,52.334,33.939,58.878,29.507,60.895,29.565,43.18600000000001,56.81399999999999,52.341,8.093,"Hancock, IL",814.54,True,17708.0,9121.0,552.0,2139.0,6430.0,0.705,red,21.739877722395462,23.451375945619997,70.49665606841356,47.04528012279356,Repub
17069,County,"Hardin County, Illinois",25.302,74.348,57.163,42.868,54.817,44.307,41.333,18.798,40.986,20.571,45.927,24.864,47.3,16.213,60.96100000000001,13.185,53.13399999999999,15.137,67.374,31.675,55.363,43.358,66.743,31.619,42.625,56.57899999999999,82.23,17.288,77.498,21.518,19.581,80.063,41.143,47.022,66.051,34.08,34.668,34.406,57.01600000000001,20.936,44.476000000000006,43.57100000000001,38.117,34.387,46.278,53.662,31.247,58.374,48.051,40.949,50.549,33.531,58.089,28.617,59.557,28.425,43.105,56.895,51.28,8.35,"Hardin, IL",181.53,True,3821.0,2148.0,75.0,420.0,1653.0,0.7696,red,21.04886244697846,19.553072625698324,76.95530726256983,57.40223463687151,Repub
17071,County,"Henderson County, Illinois",27.777,71.861,61.624,37.658,58.308,40.726,45.71100000000001,15.893,47.31399999999999,16.275,52.31,21.017,53.968,13.389,66.363,10.537,57.798,12.025,72.389,26.895,59.676,38.89,59.88399999999999,38.543,35.32,64.313,84.281,14.967,80.889,17.95,20.622,79.062,50.257,38.63,72.46,27.736,40.557,27.826,62.428,16.653,50.932,37.046,45.964,29.285,53.291,46.732,33.721,55.77,52.986,35.84,56.619,27.966,64.568,22.647,65.199,23.291,47.243,52.75899999999999,54.87,7.13,"Henderson, IL",395.12,True,6646.0,3518.0,208.0,1155.0,2155.0,0.6126,red,16.820206519538367,32.83115406480955,61.25639567936327,28.42524161455372,Repub
